epoch,loss,acc
1257,0.1733,0.92
1258,0.1711,0.93
1259,0.1712,0.93
1260,0.1717,0.92
1261,0.1704,0.93
1262,0.1698,0.93
1263,0.174,0.92
1264,0.1804,0.91
1265,0.1688,0.93
1266,0.1787,0.93
1267,0.1804,0.93
1268,0.1732,0.93
1269,0.1692,0.92
1270,0.1692,0.92
1271,0.169,0.93
1272,0.17,0.92
1273,0.1705,0.91
1274,0.171,0.91
1275,0.172,0.91
1276,0.1689,0.91
1277,0.1676,0.92
1278,0.1672,0.92
1279,0.1679,0.92
1280,0.1683,0.93
1281,0.1681,0.92
1282,0.1702,0.93
1283,0.1689,0.93
1284,0.166,0.92
1285,0.169,0.92
1286,0.1696,0.92
1287,0.1703,0.93
1288,0.169,0.93
1289,0.1685,0.93
1290,0.1691,0.93
1291,0.1653,0.93
1292,0.1679,0.93
1293,0.1909,0.94
1294,0.1647,0.92
1295,0.1692,0.92
1296,0.1781,0.92
1297,0.1721,0.92
1298,0.1652,0.93
1299,0.1687,0.93
1300,0.1651,0.93
1301,0.1665,0.93
1302,0.169,0.93
1303,0.1678,0.93
1304,0.1622,0.92
1305,0.172,0.91
1306,0.1736,0.91
1307,0.1627,0.92
1308,0.1666,0.93
1309,0.1633,0.93
1310,0.1637,0.93
1311,0.1647,0.92
1312,0.1652,0.92
1313,0.1653,0.91
1314,0.1643,0.93
1315,0.1644,0.93
1316,0.1625,0.92
1317,0.1629,0.93
1318,0.1619,0.93
1319,0.1615,0.93
1320,0.1613,0.93
1321,0.1621,0.93
1322,0.1613,0.93
1323,0.161,0.93
1324,0.1625,0.93
1325,0.1645,0.93
1326,0.1694,0.92
1327,0.1633,0.93
1328,0.1604,0.92
1329,0.1622,0.93
1330,0.1616,0.93
1331,0.1613,0.93
1332,0.1617,0.93
1333,0.1597,0.93
1334,0.1616,0.93
1335,0.1699,0.91
1336,0.1667,0.92
1337,0.1598,0.93
1338,0.1624,0.93
1339,0.1658,0.93
1340,0.1655,0.93
1341,0.1616,0.93
1342,0.1593,0.93
1343,0.1628,0.92
1344,0.1672,0.92
1345,0.1689,0.93
1346,0.1652,0.92
1347,0.1593,0.92
1348,0.1594,0.92
1349,0.163,0.93
1350,0.1595,0.92
1351,0.1585,0.93
1352,0.1604,0.93
1353,0.157,0.93
1354,0.1571,0.93
1355,0.1578,0.93
1356,0.1573,0.93
1357,0.1572,0.93
1358,0.1563,0.93
1359,0.1581,0.93
1360,0.1549,0.94
1361,0.1576,0.94
1362,0.158,0.94
1363,0.1589,0.93
1364,0.1579,0.93
1365,0.156,0.93
1366,0.1562,0.94
1367,0.1555,0.94
1368,0.1563,0.94
1369,0.1581,0.94
1370,0.1565,0.94
1371,0.1574,0.93
1372,0.155,0.94
1373,0.1552,0.94
1374,0.157,0.93
1375,0.1569,0.94
1376,0.1553,0.93
1377,0.1563,0.93
1378,0.1545,0.93
1379,0.1576,0.92
1380,0.1556,0.93
1381,0.1571,0.93
1382,0.1581,0.93
1383,0.1566,0.93
1384,0.155,0.93
1385,0.1543,0.94
1386,0.1557,0.93
1387,0.1533,0.94
1388,0.1521,0.94
1389,0.1534,0.94
1390,0.152,0.94
1391,0.1533,0.94
1392,0.1536,0.94
1393,0.1521,0.94
1394,0.1517,0.94
1395,0.1518,0.94
1396,0.1515,0.94
1397,0.1525,0.94
1398,0.1522,0.94
1399,0.1531,0.94
1400,0.1515,0.94
1401,0.1529,0.94
1402,0.1566,0.93
1403,0.1661,0.94
1404,0.1549,0.94
1405,0.1541,0.94
1406,0.15,0.94
1407,0.1517,0.94
1408,0.1542,0.93
1409,0.152,0.94
1410,0.1523,0.94
1411,0.1504,0.94
1412,0.1511,0.94
1413,0.1514,0.94
1414,0.1534,0.92
1415,0.1503,0.94
1416,0.1472,0.94
1417,0.1516,0.93
1418,0.1504,0.94
1419,0.1511,0.94
1420,0.1513,0.93
1421,0.1506,0.93
1422,0.1505,0.94
1423,0.1537,0.93
1424,0.1484,0.93
1425,0.149,0.93
1426,0.15,0.93
1427,0.1528,0.94
1428,0.1581,0.97
1429,0.1554,0.96
1430,0.1505,0.94
1431,0.149,0.94
1432,0.1459,0.93
1433,0.1482,0.93
1434,0.15,0.93
1435,0.1492,0.94
1436,0.1462,0.93
1437,0.1575,0.94
1438,0.1523,0.95
1439,0.1504,0.93
1440,0.1469,0.94
1441,0.1482,0.94
1442,0.1485,0.94
1443,0.1466,0.94
1444,0.1467,0.93
1445,0.1474,0.93
1446,0.152,0.94
1447,0.1501,0.94
1448,0.1499,0.94
1449,0.1477,0.94
1450,0.1472,0.94
1451,0.1472,0.93
1452,0.1447,0.93
1453,0.1461,0.93
1454,0.1442,0.93
1455,0.144,0.93
1456,0.1456,0.94
1457,0.1542,0.97
1458,0.1528,0.97
1459,0.1452,0.94
1460,0.1443,0.94
1461,0.1476,0.93
1462,0.1462,0.93
1463,0.1437,0.94
1464,0.1446,0.94
1465,0.1454,0.95
1466,0.1542,0.95
1467,0.1495,0.95
1468,0.1423,0.93
1469,0.1428,0.93
1470,0.1432,0.93
1471,0.1451,0.94
1472,0.1464,0.94
1473,0.1603,0.94
1474,0.1571,0.95
1475,0.1447,0.96
1476,0.145,0.93
1477,0.1507,0.92
1478,0.152,0.92
1479,0.1479,0.92
1480,0.1394,0.93
1481,0.1451,0.95
1482,0.1433,0.94
1483,0.1425,0.93
1484,0.1411,0.93
1485,0.1437,0.93
1486,0.1419,0.94
1487,0.1405,0.93
1488,0.1401,0.93
1489,0.1406,0.93
1490,0.1422,0.93
1491,0.1429,0.94
1492,0.1395,0.93
1493,0.1385,0.93
1494,0.1482,0.93
1495,0.1426,0.93
1496,0.1396,0.93
1497,0.1384,0.94
1498,0.1385,0.94
1499,0.1388,0.93
1500,0.1392,0.94
1501,0.144,0.95
1502,0.1416,0.93
1503,0.1394,0.94
1504,0.1455,0.96
1505,0.1381,0.95
1506,0.1369,0.94
1507,0.1442,0.94
1508,0.1461,0.93
1509,0.1375,0.94
1510,0.1369,0.93
1511,0.1423,0.95
1512,0.148,0.97
1513,0.153,0.95
1514,0.1444,0.96
1515,0.1372,0.94
1516,0.1376,0.93
1517,0.1387,0.93
1518,0.1367,0.93
1519,0.1384,0.93
1520,0.1364,0.94
1521,0.1363,0.94
1522,0.1364,0.95
1523,0.1368,0.95
1524,0.137,0.93
1525,0.1352,0.94
1526,0.1355,0.93
1527,0.1392,0.96
1528,0.141,0.97
1529,0.1348,0.95
1530,0.1381,0.93
1531,0.1363,0.94
1532,0.1378,0.94
1533,0.1369,0.94
1534,0.1386,0.96
1535,0.1489,0.95
1536,0.1394,0.95
1537,0.1336,0.94
1538,0.1365,0.94
1539,0.1356,0.94
1540,0.1365,0.94
1541,0.1343,0.94
1542,0.1328,0.94
1543,0.1371,0.94
1544,0.1354,0.94
1545,0.1353,0.94
1546,0.1347,0.96
1547,0.146,0.96
1548,0.1384,0.94
1549,0.1367,0.94
1550,0.1377,0.95
1551,0.1351,0.94
1552,0.1316,0.94
1553,0.1336,0.94
1554,0.1319,0.93
1555,0.1331,0.94
1556,0.1323,0.94
1557,0.1334,0.94
1558,0.1357,0.94
1559,0.1353,0.94
1560,0.1329,0.94
1561,0.1316,0.94
1562,0.1312,0.94
1563,0.1334,0.94
1564,0.1339,0.94
1565,0.1337,0.94
1566,0.1344,0.94
1567,0.1324,0.94
1568,0.1325,0.94
1569,0.1328,0.94
1570,0.1341,0.94
1571,0.1351,0.97
1572,0.1327,0.94
1573,0.1333,0.94
1574,0.1332,0.96
1575,0.1304,0.94
1576,0.1351,0.94
1577,0.1361,0.94
1578,0.1283,0.95
1579,0.1331,0.95
1580,0.1304,0.95
1581,0.1285,0.94
1582,0.1315,0.93
1583,0.1317,0.93
1584,0.1288,0.94
1585,0.1301,0.95
1586,0.1287,0.95
1587,0.1307,0.93
1588,0.1364,0.93
1589,0.1343,0.93
1590,0.1286,0.94
1591,0.1295,0.94
1592,0.1303,0.96
1593,0.1305,0.95
1594,0.1335,0.97
1595,0.131,0.96
1596,0.1285,0.94
1597,0.1293,0.94
1598,0.132,0.94
1599,0.1271,0.94
1600,0.1281,0.95
1601,0.1269,0.95
1602,0.1284,0.94
1603,0.1296,0.94
1604,0.1297,0.94
1605,0.1288,0.94
1606,0.1267,0.95
1607,0.1348,0.97
1608,0.1314,0.97
1609,0.1292,0.95
1610,0.1281,0.95
1611,0.1264,0.95
1612,0.126,0.94
1613,0.1287,0.94
1614,0.1277,0.94
1615,0.1274,0.95
1616,0.1298,0.96
1617,0.1291,0.96
1618,0.1274,0.95
1619,0.1268,0.94
1620,0.1288,0.94
1621,0.1257,0.94
1622,0.126,0.95
1623,0.1254,0.94
1624,0.1242,0.95
1625,0.1252,0.95
1626,0.1256,0.94
1627,0.1254,0.94
1628,0.1274,0.94
1629,0.1251,0.95
1630,0.1262,0.95
1631,0.1245,0.94
1632,0.1241,0.94
1633,0.1245,0.94
1634,0.1259,0.94
1635,0.1242,0.94
1636,0.1249,0.95
1637,0.124,0.95
1638,0.1245,0.95
1639,0.1235,0.94
1640,0.1238,0.94
1641,0.1238,0.94
1642,0.1245,0.94
1643,0.1258,0.95
1644,0.1245,0.94
1645,0.1236,0.94
1646,0.1239,0.95
1647,0.1223,0.95
1648,0.1228,0.95
1649,0.1242,0.95
1650,0.1226,0.95
1651,0.1231,0.95
1652,0.124,0.95
1653,0.122,0.95
1654,0.1218,0.94
1655,0.1265,0.97
1656,0.1251,0.97
1657,0.1235,0.95
1658,0.1241,0.94
1659,0.1279,0.94
1660,0.13,0.94
1661,0.1214,0.94
1662,0.1282,0.96
1663,0.1332,0.97
1664,0.1241,0.96
1665,0.1261,0.94
1666,0.1275,0.94
1667,0.1249,0.95
1668,0.1243,0.95
1669,0.1244,0.95
1670,0.1254,0.96
1671,0.1246,0.96
1672,0.1234,0.95
1673,0.1232,0.96
1674,0.1249,0.95
1675,0.1267,0.95
1676,0.1219,0.96
1677,0.1231,0.98
1678,0.1242,0.97
1679,0.1255,0.97
1680,0.1221,0.97
1681,0.1221,0.95
1682,0.1241,0.95
1683,0.1236,0.95
1684,0.1283,0.95
1685,0.1287,0.96
1686,0.1238,0.95
1687,0.1228,0.95
1688,0.1206,0.95
1689,0.1223,0.94
1690,0.1214,0.94
1691,0.1201,0.95
1692,0.1206,0.97
1693,0.1194,0.96
1694,0.1202,0.94
1695,0.1207,0.95
1696,0.1226,0.94
1697,0.1199,0.95
1698,0.1177,0.95
1699,0.1277,0.97
1700,0.1298,0.96
1701,0.1239,0.95
1702,0.12,0.95
1703,0.1242,0.97
1704,0.1178,0.96
1705,0.1179,0.94
1706,0.1268,0.94
1707,0.1232,0.95
1708,0.1209,0.95
1709,0.1245,0.97
1710,0.1258,0.98
1711,0.1211,0.97
1712,0.1165,0.95
1713,0.1312,0.94
1714,0.1402,0.93
1715,0.1315,0.94
1716,0.1207,0.94
1717,0.1187,0.96
1718,0.1203,0.96
1719,0.1189,0.96
1720,0.1178,0.96
1721,0.1176,0.96
1722,0.1167,0.96
1723,0.1169,0.96
1724,0.1175,0.96
1725,0.1159,0.96
1726,0.1156,0.95
1727,0.1167,0.95
1728,0.1169,0.95
1729,0.1168,0.94
1730,0.1156,0.95
1731,0.1155,0.95
1732,0.1162,0.95
1733,0.1154,0.95
1734,0.1265,0.94
1735,0.1297,0.94
1736,0.1249,0.94
1737,0.12,0.96
1738,0.1217,0.99
1739,0.1172,0.96
1740,0.1175,0.96
1741,0.1179,0.95
1742,0.1169,0.95
1743,0.1153,0.96
1744,0.1143,0.96
1745,0.1167,0.97
1746,0.1146,0.97
1747,0.1139,0.95
1748,0.1151,0.95
1749,0.1161,0.95
1750,0.116,0.95
1751,0.1162,0.97
1752,0.1182,0.96
1753,0.121,0.97
1754,0.1191,0.97
1755,0.1137,0.95
1756,0.1149,0.95
1757,0.1146,0.95
1758,0.1162,0.95
1759,0.1146,0.95
1760,0.1147,0.96
1761,0.1145,0.96
1762,0.1142,0.96
1763,0.1156,0.98
1764,0.1153,0.99
1765,0.1151,0.95
1766,0.1177,0.94
1767,0.1168,0.95
1768,0.1142,0.95
1769,0.1137,0.95
1770,0.1132,0.95
1771,0.1125,0.95
1772,0.1127,0.96
1773,0.1136,0.96
1774,0.1137,0.96
1775,0.1134,0.96
1776,0.1131,0.96
1777,0.1131,0.96
1778,0.1133,0.96
1779,0.1146,0.96
1780,0.1137,0.96
1781,0.1158,0.96
1782,0.116,0.96
1783,0.1174,0.96
1784,0.1188,0.95
1785,0.1177,0.96
1786,0.1169,0.96
1787,0.1208,0.98
1788,0.1222,0.98
1789,0.116,0.97
1790,0.1132,0.96
1791,0.1178,0.94
1792,0.1136,0.95
1793,0.1104,0.96
1794,0.111,0.95
1795,0.1138,0.97
1796,0.1158,0.97
1797,0.1208,0.96
1798,0.1198,0.96
1799,0.1156,0.96
1800,0.1116,0.95
1801,0.1137,0.95
1802,0.1188,0.95
1803,0.1205,0.94
1804,0.1163,0.95
1805,0.112,0.95
1806,0.1104,0.97
1807,0.1122,0.97
1808,0.1098,0.96
1809,0.1109,0.95
1810,0.1133,0.94
1811,0.1155,0.94
1812,0.1113,0.95
1813,0.1103,0.96
1814,0.1091,0.95
1815,0.1096,0.95
1816,0.1105,0.95
1817,0.1094,0.95
1818,0.1093,0.95
1819,0.1118,0.98
1820,0.1137,0.98
1821,0.113,0.98
1822,0.1109,0.98
1823,0.1093,0.96
1824,0.1087,0.95
1825,0.1092,0.95
1826,0.1093,0.95
1827,0.1087,0.95
1828,0.1094,0.98
1829,0.1142,0.99
1830,0.1119,0.99
1831,0.1097,0.96
1832,0.1121,0.99
1833,0.1107,0.96
1834,0.1074,0.96
1835,0.1079,0.95
1836,0.1075,0.95
1837,0.1079,0.95
1838,0.1098,0.95
1839,0.1096,0.95
1840,0.1076,0.95
1841,0.1073,0.96
1842,0.1075,0.96
1843,0.1078,0.96
1844,0.1072,0.96
1845,0.1112,0.95
1846,0.1107,0.96
1847,0.11,0.96
1848,0.1077,0.96
1849,0.1169,0.98
1850,0.1075,0.97
1851,0.109,0.95
1852,0.1128,0.95
1853,0.1125,0.95
1854,0.1111,0.95
1855,0.1087,0.95
1856,0.1077,0.95
1857,0.1069,0.95
1858,0.1077,0.96
1859,0.1067,0.95
1860,0.1071,0.96
1861,0.1075,0.96
1862,0.1087,0.97
1863,0.1117,0.98
1864,0.1088,0.98
1865,0.1064,0.96
1866,0.1078,0.96
1867,0.1084,0.96
1868,0.108,0.96
1869,0.1082,0.96
1870,0.1084,0.96
1871,0.1088,0.96
1872,0.1078,0.96
1873,0.1077,0.96
1874,0.1074,0.98
1875,0.1151,0.97
1876,0.1126,0.97
1877,0.1088,0.97
1878,0.1054,0.95
1879,0.1056,0.95
1880,0.1052,0.95
1881,0.112,0.94
1882,0.1073,0.95
1883,0.1053,0.96
1884,0.1113,0.96
1885,0.1143,0.98
1886,0.1063,0.98
1887,0.1052,0.96
1888,0.1058,0.96
1889,0.1061,0.96
1890,0.1056,0.96
1891,0.1053,0.96
1892,0.1043,0.96
1893,0.1046,0.96
1894,0.1045,0.96
1895,0.1073,0.95
1896,0.1031,0.97
1897,0.1078,0.99
1898,0.1051,0.97
1899,0.1052,0.96
1900,0.107,0.96
1901,0.105,0.96
1902,0.1035,0.96
1903,0.1076,0.97
1904,0.1156,0.96
1905,0.1056,0.96
1906,0.1049,0.96
1907,0.1104,0.97
1908,0.1129,0.97
1909,0.1076,0.95
1910,0.1052,0.95
1911,0.1039,0.97
1912,0.104,0.97
1913,0.1038,0.96
1914,0.1058,0.95
1915,0.1063,0.95
1916,0.1045,0.95
1917,0.1036,0.96
1918,0.1036,0.96
1919,0.1028,0.96
1920,0.1069,0.96
1921,0.1024,0.96
1922,0.1053,0.98
1923,0.1048,0.99
1924,0.1039,0.98
1925,0.1024,0.97
1926,0.1037,0.96
1927,0.104,0.95
1928,0.1035,0.95
1929,0.1024,0.96
1930,0.1042,0.99
1931,0.104,0.99
1932,0.1025,0.96
1933,0.1067,0.95
1934,0.1054,0.95
1935,0.1023,0.97
1936,0.1034,0.97
1937,0.1022,0.95
1938,0.103,0.95
1939,0.1048,0.95
1940,0.1035,0.95
1941,0.1035,0.96
1942,0.1023,0.97
1943,0.1047,0.98
1944,0.1062,0.96
1945,0.102,0.97
1946,0.1024,0.98
1947,0.1043,0.98
1948,0.1033,0.99
1949,0.1009,0.97
1950,0.1024,0.97
1951,0.1058,0.96
1952,0.1071,0.96
1953,0.1032,0.96
1954,0.1018,0.96
1955,0.1034,0.98
1956,0.1031,0.97
1957,0.1022,0.98
1958,0.1015,0.98
1959,0.1002,0.96
1960,0.1001,0.96
1961,0.1008,0.95
1962,0.103,0.95
1963,0.1026,0.95
1964,0.1025,0.95
1965,0.1004,0.95
1966,0.1003,0.96
1967,0.1021,0.96
1968,0.1029,0.95
1969,0.1031,0.95
1970,0.101,0.96
1971,0.0996,0.96
1972,0.1118,0.98
1973,0.1016,0.99
1974,0.1011,0.96
1975,0.1036,0.95
1976,0.1015,0.95
1977,0.1014,0.95
1978,0.1004,0.95
1979,0.0992,0.95
1980,0.1,0.95
1981,0.1016,0.95
1982,0.1046,0.99
1983,0.1042,0.98
1984,0.1004,0.98
1985,0.1006,0.96
1986,0.1016,0.95
1987,0.1023,0.95
1988,0.1022,0.95
1989,0.1011,0.95
1990,0.1041,0.95
1991,0.1006,0.96
1992,0.0997,0.96
1993,0.1001,0.95
1994,0.0996,0.95
1995,0.0986,0.95
1996,0.0994,0.95
1997,0.1006,0.95
1998,0.0978,0.95
1999,0.0981,0.96
2000,0.1005,0.99
2001,0.1012,0.97
2002,0.0989,0.96
2003,0.1007,0.96
2004,0.101,0.96
2005,0.0993,0.96
2006,0.099,0.96
2007,0.1013,0.96
2008,0.0986,0.96
2009,0.102,0.95
2010,0.1027,0.95
2011,0.1003,0.96
2012,0.1002,0.96
2013,0.0989,0.95
2014,0.098,0.96
2015,0.0984,0.97
2016,0.0979,0.97
2017,0.0974,0.96
2018,0.0977,0.95
2019,0.0976,0.98
2020,0.0983,0.98
2021,0.0979,0.97
2022,0.0992,0.98
2023,0.0965,0.95
2024,0.1004,0.95
2025,0.1016,0.95
2026,0.1016,0.95
2027,0.0971,0.95
2028,0.0972,0.95
2029,0.0994,0.99
2030,0.1014,0.98
2031,0.0985,0.97
2032,0.1018,0.98
2033,0.1001,0.97
2034,0.0998,0.95
2035,0.1109,0.94
2036,0.1067,0.94
2037,0.1034,0.95
2038,0.0992,0.97
2039,0.0998,0.97
2040,0.0988,0.95
2041,0.0985,0.95
2042,0.0978,0.95
2043,0.0984,0.95
2044,0.098,0.95
2045,0.1007,0.97
2046,0.1022,0.96
2047,0.0981,0.97
2048,0.0971,0.95
2049,0.0978,0.95
2050,0.0978,0.95
2051,0.0969,0.95
2052,0.0958,0.95
2053,0.0961,0.95
2054,0.0982,0.98
2055,0.1025,0.98
2056,0.0987,0.97
2057,0.0967,0.95
2058,0.0972,0.96
2059,0.0993,0.97
2060,0.0994,0.97
2061,0.098,0.97
2062,0.0965,0.95
2063,0.0962,0.96
2064,0.0952,0.96
2065,0.0963,0.98
2066,0.0951,0.97
2067,0.0954,0.97
2068,0.0951,0.97
2069,0.0952,0.97
2070,0.095,0.97
2071,0.0956,0.97
2072,0.0965,0.97
2073,0.0993,0.96
2074,0.0955,0.97
2075,0.0968,0.98
2076,0.0963,0.98
2077,0.0958,0.97
2078,0.0967,0.96
2079,0.0983,0.95
2080,0.0968,0.95
2081,0.0978,0.97
2082,0.0962,0.98
2083,0.1029,0.95
2084,0.0963,0.96
2085,0.0953,0.98
2086,0.0949,0.97
2087,0.0954,0.97
2088,0.0952,0.96
2089,0.1024,0.96
2090,0.106,0.95
2091,0.1007,0.97
2092,0.0953,0.97
2093,0.0935,0.98
2094,0.0953,0.98
2095,0.0959,0.99
2096,0.0938,0.99
2097,0.0927,0.97
2098,0.0944,0.96
2099,0.0958,0.96
2100,0.0962,0.96
2101,0.0953,0.96
2102,0.0943,0.96
2103,0.0944,0.96
2104,0.0931,0.95
2105,0.0934,0.95
2106,0.0947,0.95
2107,0.0996,0.95
2108,0.0998,0.95
2109,0.0943,0.96
2110,0.1005,0.97
2111,0.1067,0.97
2112,0.0997,0.97
2113,0.093,0.97
2114,0.0933,0.95
2115,0.0963,0.96
2116,0.0953,0.96
2117,0.0941,0.96
2118,0.0933,0.96
2119,0.0949,0.96
2120,0.0939,0.96
2121,0.0935,0.97
2122,0.0937,0.96
2123,0.0932,0.96
2124,0.0934,0.96
2125,0.0934,0.96
2126,0.0914,0.98
2127,0.1003,0.97
2128,0.1088,0.97
2129,0.1003,0.96
2130,0.0956,0.95
2131,0.0951,0.95
2132,0.0948,0.95
2133,0.0992,0.96
2134,0.1029,0.95
2135,0.0976,0.96
2136,0.0938,0.95
2137,0.1019,0.94
2138,0.0958,0.95
2139,0.0953,0.98
2140,0.0976,0.98
2141,0.0962,0.98
2142,0.0941,0.97
2143,0.0933,0.97
2144,0.0932,0.97
2145,0.0937,0.97
2146,0.099,0.96
2147,0.1004,0.96
2148,0.0961,0.97
2149,0.0928,0.97
2150,0.0914,0.97
2151,0.092,0.98
2152,0.094,0.97
2153,0.0916,0.98
2154,0.0969,0.98
2155,0.0944,0.98
2156,0.0923,0.97
2157,0.0917,0.97
2158,0.0924,0.97
2159,0.0923,0.97
2160,0.0936,0.96
2161,0.092,0.96
2162,0.0919,0.96
2163,0.0919,0.96
2164,0.0901,0.97
2165,0.0927,0.98
2166,0.0936,0.98
2167,0.0916,0.99
2168,0.0914,0.97
2169,0.0905,0.97
2170,0.0905,0.97
2171,0.0984,0.99
2172,0.1012,0.97
2173,0.0955,0.98
2174,0.0904,0.98
2175,0.0945,0.97
2176,0.0893,0.99
2177,0.0947,0.98
2178,0.0925,0.99
2179,0.0913,0.97
2180,0.0956,0.96
2181,0.0974,0.96
2182,0.0944,0.96
2183,0.0902,0.96
2184,0.0899,0.96
2185,0.0896,0.96
2186,0.0913,0.95
2187,0.091,0.95
2188,0.0897,0.96
2189,0.0911,0.98
2190,0.0906,0.97
2191,0.0894,0.98
2192,0.0914,0.96
2193,0.0922,0.96
2194,0.0909,0.96
2195,0.0898,0.96
2196,0.0907,0.97
2197,0.0898,0.97
2198,0.0903,0.96
2199,0.0899,0.97
2200,0.0888,0.96
2201,0.0894,0.96
2202,0.0894,0.95
2203,0.0891,0.96
2204,0.0914,0.98
2205,0.0936,0.98
2206,0.0897,0.97
2207,0.0899,0.96
2208,0.09,0.96
2209,0.0913,0.96
2210,0.091,0.98
2211,0.0956,0.97
2212,0.0885,0.97
2213,0.0941,0.95
2214,0.0897,0.95
2215,0.0925,0.97
2216,0.0913,0.97
2217,0.0891,0.98
2218,0.0893,0.96
2219,0.0898,0.95
2220,0.0889,0.95
2221,0.0887,0.97
2222,0.0892,0.95
2223,0.0895,0.95
2224,0.0892,0.96
2225,0.089,0.95
2226,0.0909,0.95
2227,0.0922,0.95
2228,0.0909,0.95
2229,0.0906,0.95
2230,0.0904,0.95
2231,0.0887,0.95
2232,0.0894,0.96
2233,0.0898,0.95
2234,0.0905,0.95
2235,0.0897,0.95
2236,0.0884,0.96
2237,0.0871,0.97
2238,0.0881,0.96
2239,0.0904,0.96
2240,0.0902,0.96
2241,0.089,0.97
2242,0.0875,0.97
2243,0.0879,0.97
2244,0.0925,0.98
2245,0.102,0.97
2246,0.0938,0.98
2247,0.088,0.98
2248,0.0868,0.97
2249,0.0894,0.97
2250,0.0877,0.97
2251,0.0878,0.97
2252,0.0875,0.97
2253,0.0877,0.97
2254,0.0862,0.98
2255,0.0888,0.99
2256,0.0928,0.98
2257,0.0879,0.99
2258,0.0861,0.97
2259,0.0873,0.96
2260,0.0868,0.97
2261,0.0895,0.97
2262,0.0915,0.97
2263,0.089,0.97
2264,0.0905,0.96
2265,0.0888,0.98
2266,0.0903,0.97
2267,0.088,0.97
2268,0.0876,0.96
2269,0.0902,0.95
2270,0.0926,0.96
2271,0.0988,0.96
2272,0.0877,0.96
2273,0.0909,0.95
2274,0.0918,0.95
2275,0.0864,0.97
2276,0.0858,0.98
2277,0.0865,0.99
2278,0.0859,0.98
2279,0.0904,0.96
2280,0.0997,0.96
2281,0.0936,0.96
2282,0.0888,0.96
2283,0.0895,0.99
2284,0.093,0.98
2285,0.0949,0.98
2286,0.0852,0.98
2287,0.0874,0.95
2288,0.0877,0.95
2289,0.0898,0.97
2290,0.0988,0.96
2291,0.0853,0.97
2292,0.0856,0.95
2293,0.0905,0.95
2294,0.0887,0.96
2295,0.0859,0.96
2296,0.0846,0.96
2297,0.0926,0.98
2298,0.0871,0.98
2299,0.087,0.96
2300,0.0867,0.96
2301,0.0874,0.96
2302,0.0872,0.96
2303,0.086,0.96
2304,0.0876,0.98
2305,0.0885,0.96
2306,0.0871,0.96
2307,0.0867,0.95
2308,0.0863,0.96
2309,0.0877,0.97
2310,0.0863,0.97
2311,0.0861,0.97
2312,0.0858,0.96
2313,0.086,0.95
2314,0.0861,0.95
2315,0.085,0.95
2316,0.0837,0.96
2317,0.0856,0.96
2318,0.0882,0.99
2319,0.0885,0.99
2320,0.0891,0.98
2321,0.0976,0.98
2322,0.0992,0.97
2323,0.0893,0.99
2324,0.0863,0.97
2325,0.0849,0.98
2326,0.0879,0.98
2327,0.0884,0.98
2328,0.087,0.97
2329,0.0842,0.99
2330,0.0859,0.98
2331,0.0846,0.97
2332,0.0846,0.96
2333,0.0908,0.98
2334,0.0931,0.98
2335,0.0894,0.98
2336,0.0822,0.98
2337,0.089,0.96
2338,0.0884,0.95
2339,0.085,0.96
2340,0.086,0.97
2341,0.0839,0.96
2342,0.0856,0.95
2343,0.0843,0.96
2344,0.0864,0.98
2345,0.0869,0.97
2346,0.09,0.97
2347,0.088,0.97
2348,0.0841,0.97
2349,0.0832,0.97
2350,0.0836,0.98
2351,0.0827,0.98
2352,0.0842,0.96
2353,0.0824,0.97
2354,0.0841,0.99
2355,0.0844,0.99
2356,0.0837,0.99
2357,0.0827,0.99
2358,0.0834,0.97
2359,0.0843,0.98
2360,0.085,0.97
2361,0.0829,0.97
2362,0.0832,0.98
2363,0.0876,0.98
2364,0.0871,0.98
2365,0.0845,0.97
2366,0.0845,0.96
2367,0.0847,0.96
2368,0.0858,0.96
2369,0.0943,0.95
2370,0.0918,0.95
2371,0.0865,0.97
2372,0.0826,0.96
2373,0.086,0.95
2374,0.0834,0.95
2375,0.0825,0.96
2376,0.0817,0.97
2377,0.0822,0.98
2378,0.0818,0.98
2379,0.0826,0.99
2380,0.0826,0.98
2381,0.0823,0.96
2382,0.0822,0.98
2383,0.083,0.98
2384,0.0832,0.99
2385,0.085,0.99
2386,0.085,0.99
2387,0.085,0.99
2388,0.0817,0.98
2389,0.0823,0.96
2390,0.083,0.96
2391,0.0817,0.96
2392,0.0816,0.97
2393,0.0825,0.96
2394,0.082,0.97
2395,0.0815,0.97
2396,0.0814,0.96
2397,0.0862,0.96
2398,0.0849,0.96
2399,0.0835,0.96
2400,0.0841,0.96
2401,0.089,0.96
2402,0.0874,0.96
2403,0.0845,0.96
2404,0.0854,0.99
2405,0.0839,0.98
2406,0.0829,0.96
2407,0.0868,0.96
2408,0.0839,0.97
2409,0.0826,0.98
2410,0.0803,0.98
2411,0.0825,0.97
2412,0.0833,0.97
2413,0.0827,0.97
2414,0.0805,0.97
2415,0.0809,0.98
2416,0.081,0.98
2417,0.0819,0.98
2418,0.0809,0.98
2419,0.0819,0.99
2420,0.0814,0.97
2421,0.0839,0.97
2422,0.0832,0.97
2423,0.0818,0.97
2424,0.0839,0.98
2425,0.0808,0.97
2426,0.084,0.97
2427,0.0842,0.97
2428,0.0832,0.97
2429,0.0823,0.97
2430,0.0829,0.97
2431,0.0845,0.96
